"Sector" "Source" "Month" "EmissCO2_MillMetricTons" "EnerCons_TrillBTU" "IPI" "MPI"
"344" "Commercial" "Coal" 2001-08-01 0.695 7.289 89.157 89.1799
"345" "Commercial" "Coal" 2001-09-01 0.467 4.904 88.6749 88.8169
"346" "Commercial" "Coal" 2001-10-01 0.601 6.31 88.4051 88.4199
"347" "Commercial" "Coal" 2001-11-01 0.806 8.46 87.886 88.1295
"348" "Commercial" "Coal" 2001-12-01 1.362 14.288 87.8518 88.2971
"349" "Commercial" "Coal" 2002-01-01 0.952 9.997 88.4634 88.9108
"350" "Commercial" "Coal" 2002-02-01 0.829 8.712 88.4578 88.9373
"351" "Commercial" "Coal" 2002-03-01 0.784 8.237 89.1265 89.6404
"352" "Commercial" "Coal" 2002-04-01 0.695 7.302 89.5507 89.9423
"353" "Commercial" "Coal" 2002-05-01 0.529 5.554 89.9348 90.4511
"354" "Commercial" "Coal" 2002-06-01 0.486 5.108 90.6736 91.373
"355" "Commercial" "Coal" 2002-07-01 0.676 7.1 90.6436 91.2634
"356" "Commercial" "Coal" 2002-08-01 0.602 6.324 90.5505 91.3621
"357" "Commercial" "Coal" 2002-09-01 0.432 4.539 90.6373 91.4514
"358" "Commercial" "Coal" 2002-10-01 0.571 6 90.3988 91.1504
"359" "Commercial" "Coal" 2002-11-01 0.859 9.024 90.8947 91.6384
"360" "Commercial" "Coal" 2002-12-01 1.135 11.922 90.3906 90.9971
"361" "Commercial" "Coal" 2003-01-01 0.956 10.02 91.1369 91.7853
"362" "Commercial" "Coal" 2003-02-01 0.802 8.399 91.2505 91.6769
"363" "Commercial" "Coal" 2003-03-01 0.589 6.17 91.0006 91.7955
"364" "Commercial" "Coal" 2003-04-01 0.669 7.012 90.4311 91.144
"365" "Commercial" "Coal" 2003-05-01 0.477 4.998 90.4 91.194
"366" "Commercial" "Coal" 2003-06-01 0.418 4.383 90.5196 91.6215
"367" "Commercial" "Coal" 2003-07-01 0.595 6.231 90.9869 91.9808
"368" "Commercial" "Coal" 2003-08-01 0.591 6.194 90.7933 91.6346
"369" "Commercial" "Coal" 2003-09-01 0.379 3.968 91.3819 92.4512
"370" "Commercial" "Coal" 2003-10-01 0.465 4.875 91.5049 92.535
"371" "Commercial" "Coal" 2003-11-01 0.738 7.728 92.1265 93.389
"372" "Commercial" "Coal" 2003-12-01 1.144 11.986 92.1732 93.3076
"373" "Commercial" "Coal" 2004-01-01 1.254 13.205 92.3268 93.2411
"374" "Commercial" "Coal" 2004-02-01 1.009 10.624 92.8995 93.9407
"375" "Commercial" "Coal" 2004-03-01 0.668 7.042 92.5368 93.9079
"376" "Commercial" "Coal" 2004-04-01 0.813 8.567 92.8957 94.2009
"377" "Commercial" "Coal" 2004-05-01 0.581 6.119 93.5845 94.8983
"378" "Commercial" "Coal" 2004-06-01 0.56 5.895 92.8651 94.1813
"379" "Commercial" "Coal" 2004-07-01 0.765 8.053 93.5502 95.0067
"380" "Commercial" "Coal" 2004-08-01 0.655 6.903 93.6301 95.4402
"381" "Commercial" "Coal" 2004-09-01 0.534 5.625 93.7353 95.5222
"382" "Commercial" "Coal" 2004-10-01 0.566 5.963 94.5695 96.5362
"383" "Commercial" "Coal" 2004-11-01 0.915 9.636 94.8015 96.5251
"384" "Commercial" "Coal" 2004-12-01 1.45 15.272 95.5415 97.308
"385" "Commercial" "Coal" 2005-01-01 1.101 11.527 95.8785 97.9271
"386" "Commercial" "Coal" 2005-02-01 0.855 8.954 96.5709 98.8304
"387" "Commercial" "Coal" 2005-03-01 0.823 8.619 96.4345 98.3466
"388" "Commercial" "Coal" 2005-04-01 0.703 7.366 96.6347 98.7663
"389" "Commercial" "Coal" 2005-05-01 0.558 5.84 96.7251 99.0189
"390" "Commercial" "Coal" 2005-06-01 0.591 6.194 97.1483 99.2871
"391" "Commercial" "Coal" 2005-07-01 0.704 7.37 96.8397 98.9358
"392" "Commercial" "Coal" 2005-08-01 0.669 7.011 97.1584 99.4776
"393" "Commercial" "Coal" 2005-09-01 0.479 5.019 95.2764 98.3331
"394" "Commercial" "Coal" 2005-10-01 0.53 5.549 96.4411 99.8225
"395" "Commercial" "Coal" 2005-11-01 0.822 8.614 97.5016 100.7585
"396" "Commercial" "Coal" 2005-12-01 1.426 14.937 97.9723 100.8668
"397" "Commercial" "Coal" 2006-01-01 0.664 6.892 98.127 101.6594
"398" "Commercial" "Coal" 2006-02-01 0.603 6.263 98.1687 101.3716
"399" "Commercial" "Coal" 2006-03-01 0.605 6.282 98.3913 101.3092
"400" "Commercial" "Coal" 2006-04-01 0.398 4.132 98.6826 101.667
"401" "Commercial" "Coal" 2006-05-01 0.413 4.294 98.7074 101.4504
"402" "Commercial" "Coal" 2006-06-01 0.436 4.532 99.0398 101.8145
"403" "Commercial" "Coal" 2006-07-01 0.438 4.547 98.9751 101.5259
"404" "Commercial" "Coal" 2006-08-01 0.438 4.551 99.4047 102.3362
"405" "Commercial" "Coal" 2006-09-01 0.372 3.859 99.2246 102.4424
"406" "Commercial" "Coal" 2006-10-01 0.533 5.534 99.1229 101.9681
"407" "Commercial" "Coal" 2006-11-01 0.623 6.47 99.0963 102.1078
"408" "Commercial" "Coal" 2006-12-01 0.716 7.433 100.1125 103.6726
"409" "Commercial" "Coal" 2007-01-01 0.697 7.336 99.7546 103.2991
"410" "Commercial" "Coal" 2007-02-01 0.677 7.122 100.7166 103.6719
"411" "Commercial" "Coal" 2007-03-01 0.623 6.552 100.8952 104.5848
"412" "Commercial" "Coal" 2007-04-01 0.456 4.797 101.5723 105.2553
"413" "Commercial" "Coal" 2007-05-01 0.446 4.697 101.6269 105.215
"414" "Commercial" "Coal" 2007-06-01 0.429 4.513 101.6547 105.6409
"415" "Commercial" "Coal" 2007-07-01 0.439 4.621 101.4953 105.6645
"416" "Commercial" "Coal" 2007-08-01 0.469 4.94 101.6943 105.4234
"417" "Commercial" "Coal" 2007-09-01 0.422 4.446 101.9428 105.7879
"418" "Commercial" "Coal" 2007-10-01 0.574 6.041 101.6446 105.6476
"419" "Commercial" "Coal" 2007-11-01 0.683 7.188 102.2167 106.2595
"420" "Commercial" "Coal" 2007-12-01 0.739 7.782 102.2764 106.443
"421" "Commercial" "Coal" 2008-01-01 0.859 9.108 102.1493 106.2058
"422" "Commercial" "Coal" 2008-02-01 0.789 8.372 101.7756 105.4437
"423" "Commercial" "Coal" 2008-03-01 0.766 8.124 101.4508 105.0141
"424" "Commercial" "Coal" 2008-04-01 0.5 5.301 100.7554 103.9354
"425" "Commercial" "Coal" 2008-05-01 0.502 5.326 100.1336 103.3508
"426" "Commercial" "Coal" 2008-06-01 0.614 6.518 99.8728 102.6186
"427" "Commercial" "Coal" 2008-07-01 0.536 5.682 99.4194 101.4769
"428" "Commercial" "Coal" 2008-08-01 0.533 5.65 97.8491 100.1638
"429" "Commercial" "Coal" 2008-09-01 0.491 5.207 93.5576 96.5956
"430" "Commercial" "Coal" 2008-10-01 0.594 6.302 94.4985 96.0624
"431" "Commercial" "Coal" 2008-11-01 0.657 6.972 93.2617 93.6504
"432" "Commercial" "Coal" 2008-12-01 0.773 8.196 90.6266 90.4374
"433" "Commercial" "Coal" 2009-01-01 0.862 9.141 88.3712 87.4764
"434" "Commercial" "Coal" 2009-02-01 0.738 7.825 87.843 87.4964
"435" "Commercial" "Coal" 2009-03-01 0.703 7.448 86.4689 85.9802
"436" "Commercial" "Coal" 2009-04-01 0.481 5.1 85.7903 85.4365
"437" "Commercial" "Coal" 2009-05-01 0.439 4.658 84.9436 84.5396
"438" "Commercial" "Coal" 2009-06-01 0.51 5.406 84.6746 84.332
"439" "Commercial" "Coal" 2009-07-01 0.45 4.771 85.6853 85.7961
"440" "Commercial" "Coal" 2009-08-01 0.469 4.969 86.6393 86.8162
"441" "Commercial" "Coal" 2009-09-01 0.417 4.425 87.3821 87.7208
"442" "Commercial" "Coal" 2009-10-01 0.524 5.558 87.5809 87.7415
"443" "Commercial" "Coal" 2009-11-01 0.617 6.538 87.9388 88.671
"444" "Commercial" "Coal" 2009-12-01 0.709 7.514 88.2404 88.536
"445" "Commercial" "Coal" 2010-01-01 0.838 8.87 89.1897 89.5484
"446" "Commercial" "Coal" 2010-02-01 0.727 7.697 89.5046 89.5698
"447" "Commercial" "Coal" 2010-03-01 0.649 6.874 90.1356 90.7779
"448" "Commercial" "Coal" 2010-04-01 0.411 4.349 90.4607 91.5998
"449" "Commercial" "Coal" 2010-05-01 0.415 4.398 91.7014 92.8159
"450" "Commercial" "Coal" 2010-06-01 0.473 5.008 91.9033 92.8028
"451" "Commercial" "Coal" 2010-07-01 0.456 4.832 92.2549 93.3195
"452" "Commercial" "Coal" 2010-08-01 0.488 5.17 92.5936 93.5079
"453" "Commercial" "Coal" 2010-09-01 0.427 4.523 92.8533 93.6052
"454" "Commercial" "Coal" 2010-10-01 0.497 5.259 92.6033 93.658
"455" "Commercial" "Coal" 2010-11-01 0.523 5.538 92.6686 93.7729
"456" "Commercial" "Coal" 2010-12-01 0.674 7.136 93.5916 94.2792
"457" "Commercial" "Coal" 2011-01-01 0.762 8.052 93.3889 94.3733
"458" "Commercial" "Coal" 2011-02-01 0.7 7.394 93.0045 94.5521
"459" "Commercial" "Coal" 2011-03-01 0.664 7.016 93.9684 95.1905
"460" "Commercial" "Coal" 2011-04-01 0.44 4.646 93.6571 94.6415
"461" "Commercial" "Coal" 2011-05-01 0.441 4.66 93.7723 94.6336
"462" "Commercial" "Coal" 2011-06-01 0.463 4.896 94.0493 94.7651
"463" "Commercial" "Coal" 2011-07-01 0.404 4.265 94.4958 95.2968
"464" "Commercial" "Coal" 2011-08-01 0.36 3.809 95.0974 95.7347
"465" "Commercial" "Coal" 2011-09-01 0.341 3.6 95.0244 95.9916
"466" "Commercial" "Coal" 2011-10-01 0.38 4.017 95.6891 96.525
"467" "Commercial" "Coal" 2011-11-01 0.406 4.287 95.6778 96.3246
"468" "Commercial" "Coal" 2011-12-01 0.48 5.073 96.1809 96.9673
"469" "Commercial" "Coal" 2012-01-01 0.517 5.445 96.7595 97.8623
"470" "Commercial" "Coal" 2012-02-01 0.449 4.731 97.0662 98.2798
"471" "Commercial" "Coal" 2012-03-01 0.424 4.473 96.5609 97.7678
"472" "Commercial" "Coal" 2012-04-01 0.267 2.818 97.251 98.2858
"473" "Commercial" "Coal" 2012-05-01 0.284 2.993 97.4595 98.0067
"474" "Commercial" "Coal" 2012-06-01 0.285 3.001 97.4768 98.3717
"475" "Commercial" "Coal" 2012-07-01 0.275 2.894 97.6714 98.1887
"476" "Commercial" "Coal" 2012-08-01 0.275 2.9 97.2734 98.072
"477" "Commercial" "Coal" 2012-09-01 0.245 2.584 97.2217 97.8986
"478" "Commercial" "Coal" 2012-10-01 0.308 3.242 97.5311 97.727
"479" "Commercial" "Coal" 2012-11-01 0.376 3.961 97.9084 98.322
"480" "Commercial" "Coal" 2012-12-01 0.428 4.51 98.1884 99.0788
"481" "Commercial" "Coal" 2013-01-01 0.487 5.132 98.1736 98.8291
"482" "Commercial" "Coal" 2013-02-01 0.448 4.722 98.6434 99.2924
"483" "Commercial" "Coal" 2013-03-01 0.433 4.555 99.047 99.23
"484" "Commercial" "Coal" 2013-04-01 0.26 2.741 98.9445 98.9011
"485" "Commercial" "Coal" 2013-05-01 0.275 2.895 99.0383 99.198
"486" "Commercial" "Coal" 2013-06-01 0.266 2.801 99.2221 99.4291
"487" "Commercial" "Coal" 2013-07-01 0.241 2.535 98.8987 98.5558
"488" "Commercial" "Coal" 2013-08-01 0.244 2.57 99.4897 99.4032
"489" "Commercial" "Coal" 2013-09-01 0.231 2.435 100.021 99.4641
"490" "Commercial" "Coal" 2013-10-01 0.285 3.005 99.9037 99.6389
"491" "Commercial" "Coal" 2013-11-01 0.354 3.725 100.1582 99.6647
"492" "Commercial" "Coal" 2013-12-01 0.409 4.312 100.374 99.494
"493" "Commercial" "Coal" 2014-01-01 0.509 5.367 99.9899 98.3918
"494" "Commercial" "Coal" 2014-02-01 0.507 5.347 100.7471 99.3286
"495" "Commercial" "Coal" 2014-03-01 0.457 4.812 101.7435 100.2242
"496" "Commercial" "Coal" 2014-04-01 0.266 2.803 101.8273 100.2122
"497" "Commercial" "Coal" 2014-05-01 0.232 2.448 102.2392 100.5068
"498" "Commercial" "Coal" 2014-06-01 0.254 2.68 102.5774 100.8203
"499" "Commercial" "Coal" 2014-07-01 0.255 2.684 102.7954 101.2857
"500" "Commercial" "Coal" 2014-08-01 0.214 2.252 102.6322 100.7341
"501" "Commercial" "Coal" 2014-09-01 0.19 2.006 102.9417 100.7977
"502" "Commercial" "Coal" 2014-10-01 0.234 2.462 102.9611 100.7226
"503" "Commercial" "Coal" 2014-11-01 0.332 3.498 103.5978 101.4292
"504" "Commercial" "Coal" 2014-12-01 0.365 3.844 103.6151 101.2601
"505" "Commercial" "Coal" 2015-01-01 0.391 4.102 102.7923 100.6598
"506" "Commercial" "Coal" 2015-02-01 0.391 4.102 102.1366 99.9051
"507" "Commercial" "Coal" 2015-03-01 0.336 3.532 101.7869 100.2242
"508" "Commercial" "Coal" 2015-04-01 0.195 2.048 101.2255 100.2004
"509" "Commercial" "Coal" 2015-05-01 0.181 1.899 100.7675 100.2124
"510" "Commercial" "Coal" 2015-06-01 0.219 2.297 100.4588 99.8246
"511" "Commercial" "Coal" 2015-07-01 0.204 2.144 101.0893 100.5337
"512" "Commercial" "Coal" 2015-08-01 0.183 1.919 100.9165 100.2452
"513" "Commercial" "Coal" 2015-09-01 0.162 1.696 100.633 100.015
"514" "Commercial" "Coal" 2015-10-01 0.198 2.081 100.1563 99.861
"515" "Commercial" "Coal" 2015-11-01 0.227 2.386 99.4366 99.6074
"516" "Commercial" "Coal" 2015-12-01 0.277 2.912 98.9471 99.3454
"517" "Commercial" "Coal" 2016-01-01 0.288 3.015 99.4391 99.7457
"518" "Commercial" "Coal" 2016-02-01 0.288 3.02 98.9232 99.4054
"519" "Commercial" "Coal" 2016-03-01 0.283 2.965 98.1635 99.3351
"520" "Commercial" "Coal" 2016-04-01 0.142 1.49 98.4775 99.1995
"521" "Commercial" "Coal" 2016-05-01 0.114 1.195 98.2549 99.1249
"522" "Commercial" "Coal" 2016-06-01 0.144 1.51 98.7315 99.3916
"523" "Commercial" "Coal" 2016-07-01 0.122 1.275 98.8452 99.4263
"524" "Commercial" "Coal" 2016-08-01 0.13 1.366 98.7427 99.0728
"525" "Commercial" "Coal" 2016-09-01 0.131 1.371 98.6552 99.2908
"526" "Commercial" "Coal" 2016-10-01 0.168 1.764 98.7237 99.4335
"527" "Commercial" "Coal" 2016-11-01 0.201 2.106 98.3443 99.3623
"528" "Commercial" "Coal" 2016-12-01 0.254 2.668 99.0406 99.4132
"529" "Commercial" "Coal" 2017-01-01 0.253 2.644 98.8158 99.6076
"530" "Commercial" "Coal" 2017-02-01 0.206 2.154 98.4356 99.5076
"531" "Commercial" "Coal" 2017-03-01 0.235 2.457 99.0492 99.1704
"532" "Commercial" "Coal" 2017-04-01 0.131 1.374 100.0416 100.3399
"533" "Commercial" "Coal" 2017-05-01 0.122 1.28 100.128 100.147
"534" "Commercial" "Coal" 2017-06-01 0.125 1.307 100.337 100.1764
"535" "Commercial" "Coal" 2017-07-01 0.127 1.326 100.0865 99.7881
"536" "Commercial" "Coal" 2017-08-01 0.115 1.201 99.6323 99.5608
"537" "Commercial" "Coal" 2017-09-01 0.122 1.271 99.7482 99.6241
"538" "Commercial" "Coal" 2017-10-01 0.142 1.479 100.9893 100.6954
"539" "Commercial" "Coal" 2017-11-01 0.177 1.845 101.2493 100.7956
"540" "Commercial" "Coal" 2017-12-01 0.222 2.319 101.4871 100.587
"541" "Commercial" "Coal" 2018-01-01 0.259 2.703 101.4852 100.2477
"542" "Commercial" "Coal" 2018-02-01 0.202 2.111 101.7319 101.1191
"543" "Commercial" "Coal" 2018-03-01 0.193 2.015 102.1943 101.0662
"544" "Commercial" "Coal" 2018-04-01 0.137 1.437 103.3551 101.8102
"545" "Commercial" "Coal" 2018-05-01 0.114 1.192 102.381 100.9597
"546" "Commercial" "Coal" 2018-06-01 0.106 1.103 103.2256 101.7171
"547" "Commercial" "Coal" 2018-07-01 0.101 1.061 103.3561 101.7427
"548" "Commercial" "Coal" 2018-08-01 0.107 1.116 104.0585 101.9949
"549" "Commercial" "Coal" 2018-09-01 0.115 1.197 104.1038 102.0195
"550" "Commercial" "Coal" 2018-10-01 0.14 1.465 103.9297 101.551
"551" "Commercial" "Coal" 2018-11-01 0.16 1.67 104.0126 101.2909
"552" "Commercial" "Coal" 2018-12-01 0.158 1.652 104.0451 101.6681
"553" "Commercial" "Coal" 2019-01-01 0.202 2.111 103.3598 100.7387
"554" "Commercial" "Coal" 2019-02-01 0.186 1.938 102.8251 100.1944
"555" "Commercial" "Coal" 2019-03-01 0.197 2.053 102.8361 99.9879
"556" "Commercial" "Coal" 2019-04-01 0.122 1.273 102.2748 99.3169
"557" "Commercial" "Coal" 2019-05-01 0.117 1.217 102.4176 99.3884
"558" "Commercial" "Coal" 2019-06-01 0.083 0.868 102.5425 99.818
"559" "Commercial" "Coal" 2019-07-01 0.088 0.919 102.0057 99.0943
"560" "Commercial" "Coal" 2019-08-01 0.093 0.967 102.7814 99.8016
"561" "Commercial" "Coal" 2019-09-01 0.1 1.044 102.4601 99.0494
"562" "Commercial" "Coal" 2019-10-01 0.119 1.238 101.5878 98.1959
"563" "Commercial" "Coal" 2019-11-01 0.139 1.456 102.1494 99.0889
"564" "Commercial" "Coal" 2019-12-01 0.156 1.632 101.9421 99.1762
"565" "Commercial" "Coal" 2020-01-01 0.18 1.868 101.3372 98.8309
"566" "Commercial" "Coal" 2020-02-01 0.194 2.023 101.6718 99.0603
"567" "Commercial" "Coal" 2020-03-01 0.164 1.706 97.606 94.5462
"568" "Commercial" "Coal" 2020-04-01 0.081 0.848 84.6812 79.9564
"569" "Commercial" "Coal" 2020-05-01 0.082 0.855 86.0108 83.5072
"570" "Commercial" "Coal" 2020-06-01 0.087 0.905 91.6745 90.0799
"571" "Commercial" "Coal" 2020-07-01 0.078 0.81 95.0037 93.2606
"572" "Commercial" "Coal" 2020-08-01 0.085 0.886 95.9294 94.5815
"573" "Commercial" "Coal" 2020-09-01 0.098 1.021 95.8914 94.5228
"574" "Commercial" "Coal" 2020-10-01 0.094 0.974 96.5256 95.3386
"575" "Commercial" "Coal" 2020-11-01 0.107 1.112 96.9529 95.9419
"576" "Commercial" "Coal" 2020-12-01 0.144 1.503 98.2039 96.6674
"577" "Commercial" "Coal" 2021-01-01 0.15 1.563 98.8135 97.6118
"578" "Commercial" "Coal" 2021-02-01 0.187 1.953 95.5072 93.5661
"579" "Commercial" "Coal" 2021-03-01 0.144 1.497 98.1929 96.5339
"580" "Commercial" "Coal" 2021-04-01 0.101 1.051 98.3317 96.603
"581" "Commercial" "Coal" 2021-05-01 0.08 0.836 99.1867 97.7028
"582" "Commercial" "Coal" 2021-06-01 0.088 0.92 99.6483 97.798
"583" "Commercial" "Coal" 2021-07-01 0.087 0.909 100.0668 98.6215
"584" "Commercial" "Coal" 2021-08-01 0.097 1.016 100.0412 98.2652
"585" "Commercial" "Coal" 2021-09-01 0.107 1.115 98.9955 97.3096
"586" "Commercial" "Coal" 2021-10-01 0.124 1.291 100.3542 98.7064
"587" "Commercial" "Coal" 2021-11-01 0.135 1.403 101.2684 99.6303
"588" "Commercial" "Coal" 2021-12-01 0.13 1.36 101.1948 99.7196
"589" "Commercial" "Coal" 2022-01-01 0.16 1.665 101.2146 99.0901
"590" "Commercial" "Coal" 2022-02-01 0.158 1.644 101.8458 99.9974
"591" "Commercial" "Coal" 2022-03-01 0.106 1.101 102.6732 100.925
"592" "Commercial" "Coal" 2022-04-01 0.067 0.697 102.9024 100.9186
"593" "Commercial" "Coal" 2022-05-01 0.071 0.738 102.9659 100.7136
"594" "Commercial" "Coal" 2022-06-01 0.11 1.141 102.8224 100.3815
"595" "Commercial" "Coal" 2022-07-01 0.099 1.033 103.0505 100.5031
"596" "Commercial" "Coal" 2022-08-01 0.104 1.083 103.1703 100.744
"597" "Commercial" "Coal" 2022-09-01 0.105 1.092 103.5326 100.9433
"598" "Commercial" "Coal" 2022-10-01 0.121 1.26 103.4442 101.0181
"599" "Commercial" "Coal" 2022-11-01 0.137 1.425 103.1058 100.3051
"600" "Commercial" "Coal" 2022-12-01 0.152 1.583 101.8266 98.441
"601" "Commercial" "Coal" 2023-01-01 0.147 1.532 102.7476 100.2508
"602" "Commercial" "Coal" 2023-02-01 0.127 1.322 102.8003 100.2323
"603" "Commercial" "Coal" 2023-03-01 0.112 1.168 102.8143 99.6408
"604" "Commercial" "Coal" 2023-04-01 0.094 0.98 103.2241 100.3856
"605" "Commercial" "Coal" 2023-05-01 0.073 0.765 102.9809 100.2887
"606" "Commercial" "Coal" 2023-06-01 0.059 0.611 102.3809 99.6499
"607" "Commercial" "Coal" 2023-07-01 0.066 0.688 103.0722 99.9367
"608" "Commercial" "Coal" 2023-08-01 0.068 0.711 103.0951 99.9923
"609" "Commercial" "Coal" 2023-09-01 0.07 0.727 103.3081 100.1002
"610" "Commercial" "Coal" 2023-10-01 0.081 0.846 102.5781 99.3166
"611" "Commercial" "Coal" 2023-11-01 0.099 1.035 102.8868 99.8694
"612" "Commercial" "Coal" 2023-12-01 0.117 1.217 102.6309 99.8251
"613" "Commercial" "Coal" 2024-01-01 0.16 1.666 101.483 98.4489
"614" "Commercial" "Coal" 2024-02-01 0.114 1.183 102.7267 99.8476
"615" "Commercial" "Coal" 2024-03-01 0.106 1.109 102.5186 100.0599
"616" "Commercial" "Coal" 2024-04-01 0.053 0.555 102.3568 99.3696
"617" "Commercial" "Coal" 2024-05-01 0.032 0.338 102.9797 100.0424
"618" "Commercial" "Coal" 2024-06-01 0.05 0.523 103.2534 99.9935
"619" "Commercial" "Coal" 2024-07-01 0.05 0.519 102.5192 99.3588
"620" "Commercial" "Coal" 2024-08-01 0.052 0.537 103.0196 99.927
"621" "Commercial" "Coal" 2024-09-01 0.05 0.525 102.5954 99.6108
"622" "Commercial" "Coal" 2024-10-01 0.097 1.011 102.2138 98.9959
"623" "Commercial" "Coal" 2024-11-01 0.106 1.102 101.9503 99.1847
"624" "Commercial" "Coal" 2024-12-01 0.117 1.219 103.0447 99.6434
"625" "Commercial" "Coal" 2025-01-01 0.144 1.499 102.8805 99.1864
"626" "Commercial" "Coal" 2025-02-01 0.123 1.287 103.8705 100.2847
"627" "Commercial" "Coal" 2025-03-01 0.109 1.138 103.5408 100.8415
"628" "Commercial" "Coal" 2025-04-01 0.075 0.781 103.6224 100.4469
"629" "Commercial" "Coal" 2025-05-01 0.083 0.862 103.657 100.6417
"630" "Commercial" "Coal" 2025-06-01 0.079 0.819 104.2115 100.8921
"631" "Commercial" "Coal" 2025-07-01 0.062 0.642 103.8194 100.7999
"632" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-01-01 21.217 400.161 43.9783 39.7213
"633" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-02-01 21.323 402.167 44.6103 40.3523
"634" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-03-01 16.808 317.015 44.6294 40.4256
"635" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-04-01 12.544 236.582 44.568 40.3693
"636" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-05-01 9.424 177.743 44.8608 40.6329
"637" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-06-01 7.31 137.868 44.9186 40.646
"638" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-07-01 5.826 109.883 45.085 40.8317
"639" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-08-01 5.715 107.795 45.0221 40.7225
"640" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-09-01 5.615 105.908 45.3801 41.0641
"641" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-10-01 6.843 129.071 45.7462 41.4697
"642" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-11-01 11.723 221.097 45.9548 41.7552
"643" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1973-12-01 16.102 303.689 45.8252 41.7607
"644" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-01-01 22.067 416.195 45.5207 41.409
"645" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-02-01 18.218 343.615 45.3825 41.2364
"646" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-03-01 16.374 308.826 45.3798 41.2111
"647" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-04-01 13.195 248.874 45.247 41.0347
"648" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-05-01 8.971 169.199 45.6083 41.3247
"649" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-06-01 6.951 131.105 45.5216 41.3434
"650" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-07-01 5.956 112.327 45.6136 41.3347
"651" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-08-01 5.854 110.416 45.1303 40.9439
"652" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-09-01 5.783 109.066 45.1377 41.001
"653" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-10-01 7.78 146.734 44.995 40.7078
"654" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-11-01 10.832 204.302 43.5148 39.4589
"655" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1974-12-01 16.77 316.292 41.9503 37.6335
"656" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1975-01-01 18.766 353.938 41.3689 36.8361
"657" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1975-02-01 18.686 352.43 40.4252 35.8041
"658" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1975-03-01 16.893 318.609 39.9804 35.3082
"659" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1975-04-01 15.648 295.128 40.0572 35.3111
"660" "Commercial" "Natural Gas Excluding Supplemental Gaseous Fuels" 1975-05-01 8.903 167.922 39.9402 35.2417
